2026-03-03T18,9,26.996832,"r, 13.03m,0000000569Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,9,36.997274,"r, 13.01m,0000000581Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T18,9,46.99771,"r, 12.93m,0000000626Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,9,56.998242,"r, 13.04m,0000000562Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,10,6.998745,"r, 13.05m,0000000556Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,10,16.999188,"r, 13.10m,0000000535Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,10,26.999666,"r, 13.04m,0000000566Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T18,10,37.00009,"r, 13.34m,0000000424Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,10,47.000576,"r, 13.15m,0000000507Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T18,10,57.001047,"r, 13.15m,0000000508Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,11,7.001494,"r, 13.20m,0000000486Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T18,11,17.001974,"r, 13.41m,0000000400Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T18,11,27.002418,"r, 13.35m,0000000422Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T18,11,37.002894,"r, 13.30m,0000000443Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T18,11,47.003375,"r, 13.36m,0000000418Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,11,57.003813,"r, 13.40m,0000000402Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,12,7.004355,"r, 13.50m,0000000367Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T18,12,17.004817,"r, 13.64m,0000000325Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,12,27.005263,"r, 13.70m,0000000307Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,12,37.005719,"r, 14.82m,0000000109Hz,0000004237c,0000000.009s, 028.0C"
2026-03-03T18,12,47.006149,"r, 11.68m,0000001961Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,12,57.006603,"r, 11.67m,0000001979Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T18,13,7.007079,"r, 11.70m,0000001921Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,13,17.007529,"r, 11.71m,0000001910Hz,0000000000c,0000000.000s, 028.0C"
